code,name,registered,voters,blanks,nulls,boycotts,PS,PPD/PSD,B.E.,CDS-PP,MEP,MPT,PCTP/MRPP,MMS,P.H.,P.N.R.,PCP-PEV,POUS,PPM,PPD/PSD.CDS-PP,PTP,PND,L,MAS,PAN,PDA,PNR,PPV
30224,Cossourado,827,296,18,7,0,105,0,6,0,0,24,2,0,0,0,4,0,2,111,2,4,1,0,4,2,1,3
121102,Monforte,1131,462,11,8,0,161,0,11,0,0,16,13,0,0,0,103,1,2,121,2,1,3,1,5,0,1,2
181914,Tabuaço,1479,538,41,13,0,197,0,7,0,0,29,2,0,0,0,14,0,1,220,2,3,2,1,4,0,2,0
142002,Praia do Ribatejo,1562,654,39,30,0,256,0,36,0,0,60,11,0,0,0,74,1,4,105,4,2,8,3,13,3,4,1
91316,Rio de Mel,301,124,7,5,0,51,0,2,0,0,5,0,0,0,0,8,0,1,38,1,2,0,0,2,1,1,0
180906,Vilar Seco,752,245,8,1,0,64,0,7,0,0,20,4,0,0,0,10,0,1,116,0,5,3,0,4,0,1,1
430203,Cabo da Praia,639,145,12,0,0,53,0,2,0,0,0,1,0,0,0,5,0,1,56,1,6,6,0,1,1,0,0
40605,Genísio,251,75,8,1,0,29,0,0,0,0,2,0,0,0,0,1,0,0,31,0,2,0,0,0,0,0,1
130136,Travanca,1943,495,15,11,0,209,0,5,0,0,29,5,0,0,0,14,1,2,167,6,6,15,2,4,2,1,1
91201,Alvoco da Serra,556,210,11,10,0,90,0,7,0,0,17,0,0,0,0,23,0,1,44,1,0,2,0,3,0,0,1
121502,Casa Branca,1060,431,22,14,0,113,0,11,0,0,14,9,0,0,0,152,0,0,87,1,0,1,1,2,0,4,0
60207,Febres,3823,953,62,41,0,206,0,28,0,0,56,6,0,0,0,16,0,5,479,4,15,8,4,9,1,8,5
60708,União das freguesias de Lousã e Vilarinho,11346,3802,253,125,0,1541,0,222,0,0,306,50,0,0,0,302,8,18,766,25,29,61,17,57,3,12,7
30105,Caires,918,288,15,6,0,94,0,7,0,0,11,4,0,0,0,22,2,4,110,4,0,4,1,4,0,0,0
30213,Barcelinhos,1633,729,48,25,0,240,0,35,0,0,49,6,0,0,0,68,0,2,218,3,3,15,4,10,0,0,3
50511,Proença-a-Velha,213,93,3,3,0,49,0,3,0,0,1,2,0,0,0,8,1,0,18,0,0,1,0,3,0,0,1
10209,Albergaria-a-Velha e Valmaior,9526,2780,183,98,0,690,0,106,0,0,257,31,0,0,0,209,3,14,1022,18,28,43,15,39,7,10,7
160914,Freixieiro de Soutelo,464,142,6,1,0,39,0,5,0,0,24,5,0,0,0,10,0,1,42,3,1,1,1,2,0,1,0
31124,União das freguesias de Caniçada e Soengas,661,214,6,4,0,83,0,0,0,0,7,5,0,0,0,7,1,0,93,0,3,2,1,1,0,1,0
40532,Vale Benfeito,249,67,0,6,0,15,0,0,0,0,2,0,0,0,0,2,0,0,39,1,0,1,0,1,0,0,0
30865,São Torcato,3212,1179,53,21,0,486,0,33,0,0,69,17,0,0,0,104,0,8,321,6,13,12,3,17,2,4,10
91145,União das freguesias de Sabugal e Aldeia de Santo António,2779,803,33,34,0,271,0,36,0,0,82,11,0,0,0,46,2,8,240,4,6,11,3,9,2,1,4
460201,Bandeiras,550,104,6,4,0,38,0,4,0,0,4,0,0,0,0,2,0,1,34,2,0,1,0,8,0,0,0
20703,Vila Alva,387,165,10,1,0,60,0,2,0,0,3,3,0,0,0,62,0,0,18,0,0,5,0,1,0,0,0
160628,União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães,4430,1285,45,28,0,613,0,33,0,0,88,12,0,0,0,70,1,2,346,1,10,15,2,13,1,3,2
81004,Pechão,2824,845,41,26,0,210,0,112,0,0,67,16,0,0,0,138,1,9,153,4,18,7,14,18,2,5,4
90511,Muxagata,299,81,0,4,0,30,0,0,0,0,2,1,0,0,0,6,0,0,36,2,0,0,0,0,0,0,0
110664,Santa Clara,18791,6201,199,200,0,2088,0,367,0,0,361,141,0,0,0,1002,14,57,1220,28,32,225,31,140,11,53,32
160423,Portela,276,69,1,1,0,26,0,5,0,0,7,0,0,0,0,4,0,0,22,1,0,0,1,0,0,1,0
120102,Chancelaria,427,175,2,3,0,76,0,0,0,0,3,8,0,0,0,31,1,2,43,0,3,1,1,1,0,0,0
110922,União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés,7639,2909,177,107,0,761,0,152,0,0,261,51,0,0,0,385,1,25,743,15,14,90,13,81,4,21,8
40225,Nogueira,502,131,4,3,0,59,0,4,0,0,6,3,0,0,0,2,0,0,44,0,1,3,1,1,0,0,0
50434,União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo,11789,3867,185,139,0,1478,0,172,0,0,330,82,0,0,0,372,3,16,844,52,19,77,18,45,6,18,11
160131,Rio de Moinhos,623,201,4,5,0,42,0,2,0,0,5,2,0,0,0,6,0,1,125,1,4,0,1,2,1,0,0
140705,Vale de Cavalos,889,363,11,9,0,109,0,10,0,0,16,11,0,0,0,145,0,0,35,0,4,3,2,6,0,2,0
310702,Ribeira Brava,7139,2315,45,130,0,402,0,85,0,0,168,38,0,0,0,68,3,29,975,180,45,47,11,59,10,9,11
180303,Cabril,424,170,3,2,0,91,0,2,0,0,10,1,0,0,0,6,0,0,47,0,3,3,0,1,0,0,1
100505,Pó,696,210,13,6,0,36,0,5,0,0,9,1,0,0,0,22,0,1,110,0,2,1,0,0,0,2,2
40910,Larinho,479,172,5,5,0,71,0,2,0,0,5,2,0,0,0,8,0,4,62,1,4,0,0,1,0,1,1
181819,União das freguesias de Fonte Arcada e Escurquela,449,171,5,5,0,53,0,1,0,0,2,1,0,0,0,3,0,0,95,0,1,1,0,2,0,1,1
120401,Nossa Senhora da Expectação,3444,1133,43,33,0,506,0,31,0,0,65,34,0,0,0,250,0,1,145,4,3,3,8,5,1,1,0
130524,Sousela,1555,385,24,11,0,129,0,12,0,0,30,4,0,0,0,12,0,3,128,5,11,10,2,1,0,3,0
10121,União das freguesias de Águeda e Borralha,12360,3926,256,105,0,1301,0,138,0,0,325,50,0,0,0,286,1,21,1249,13,18,73,8,44,0,20,18
140502,Samora Correia,13362,3944,176,113,0,1147,0,195,0,0,263,130,0,0,0,998,5,27,637,24,20,63,18,70,9,35,14
40803,Bruçó,223,100,4,6,0,65,0,2,0,0,4,0,0,0,0,1,0,0,16,0,0,0,0,2,0,0,0
170710,União das freguesias de Carva e Vilares,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170355,União das freguesias das Eiras, São Julião de Montenegro e Cela,1036,316,10,11,0,73,0,7,0,0,12,2,0,0,0,5,0,1,172,4,4,7,1,1,0,1,5
20104,São João de Negrilhos,1447,729,16,9,0,343,0,12,0,0,10,12,0,0,0,262,1,6,45,0,0,5,3,3,0,0,2
40730,Torre de Dona Chama,1206,691,45,27,0,153,0,16,0,0,42,10,0,0,0,12,3,12,331,1,18,2,3,9,1,2,4
160759,Labrujó, Rendufe e Vilar do Monte,458,155,3,5,0,45,0,2,0,0,9,2,0,0,0,5,1,0,72,0,4,1,0,4,1,0,1
21207,União das freguesias de Garvão e Santa Luzia,948,365,13,9,0,150,0,1,0,0,9,17,0,0,0,91,0,1,58,1,3,2,2,2,1,5,0
181105,Ínsua,2066,750,31,32,0,313,0,17,0,0,61,6,0,0,0,47,0,6,213,2,4,6,3,7,0,1,1
70201,Arraiolos,2827,1396,33,35,0,334,0,48,0,0,57,30,0,0,0,677,2,4,132,2,1,16,1,12,0,8,4
70610,Foros de Vale de Figueira,950,456,8,6,0,109,0,11,0,0,11,7,0,0,0,262,0,0,33,0,1,3,1,2,1,1,0
80205,Vaqueiros,493,147,6,3,0,80,0,1,0,0,2,2,0,0,0,8,1,2,32,0,5,0,3,1,0,0,1
111324,União das freguesias de Dois Portos e Runa,2550,932,32,26,0,319,0,47,0,0,35,17,0,0,0,196,3,1,194,5,5,15,3,22,0,5,7
101203,Olho Marinho,1156,350,17,9,0,104,0,14,0,0,16,10,0,0,0,69,0,3,78,2,6,12,1,7,1,1,0
180901,Canas de Senhorim,3254,967,52,30,0,292,0,50,0,0,91,18,0,0,0,93,1,6,288,9,5,20,1,10,0,0,1
20523,União das freguesias de Santa Vitória e Mombeja,871,402,3,7,0,142,0,14,0,0,6,15,0,0,0,184,0,0,19,3,3,1,1,2,0,2,0
61506,Granja do Ulmeiro,1604,572,22,9,0,233,0,44,0,0,44,14,0,0,0,95,1,2,68,1,4,16,1,12,4,2,0
10917,Nogueira da Regedoura,4953,1928,93,46,0,677,0,84,0,0,146,21,0,0,0,129,3,11,611,10,21,33,7,28,0,4,4
120501,Nossa Senhora da Graça de Póvoa e Meadas,510,233,7,7,0,113,0,5,0,0,10,4,0,0,0,45,0,2,34,0,1,3,0,1,0,0,1
51101,Fratel,539,266,7,9,0,147,0,5,0,0,8,6,0,0,0,26,0,2,51,0,1,0,1,2,1,0,0
121208,São Matias,295,125,2,1,0,46,0,1,0,0,3,5,0,0,0,25,0,0,37,0,0,2,1,1,0,1,0
50222,São Vicente da Beira,1313,445,20,10,0,176,0,17,0,0,36,7,0,0,0,13,0,1,141,2,9,2,4,4,1,2,0
90106,Eirado,299,130,4,5,0,70,0,1,0,0,3,1,0,0,0,2,0,5,35,0,3,0,0,0,0,0,1
11109,União das freguesias da Mealhada, Ventosa do Bairro e Antes,5868,1784,122,59,0,624,0,78,0,0,121,22,0,0,0,160,0,9,499,5,7,32,9,28,1,4,4
30875,União das freguesias de Abação e Gémeos,2348,896,33,4,0,299,0,27,0,0,71,18,0,0,0,68,2,3,294,14,13,10,3,10,2,1,24
71302,Viana do Alentejo,2385,798,31,18,0,277,0,30,0,0,25,23,0,0,0,254,1,5,104,2,2,11,3,7,0,3,2
30813,Creixomil,8527,3380,168,76,0,1053,0,120,0,0,278,70,0,0,0,430,2,14,991,9,16,75,8,44,3,14,9
11813,União das freguesias de Ponte de Vagos e Santa Catarina,2927,785,35,29,0,77,0,12,0,0,34,3,0,0,0,21,1,6,534,4,4,11,0,8,6,0,0
180403,Cinfães,2918,830,32,17,0,364,0,23,0,0,52,10,0,0,0,52,0,8,237,7,10,8,1,8,0,0,1
142122,União das freguesias de Rio de Couros e Casal dos Bernardos,3034,773,42,16,0,124,0,14,0,0,47,6,0,0,0,8,2,4,477,4,8,6,1,8,0,2,4
182413,União das freguesias de Cambra e Carvalhal de Vermilhas,1363,471,28,12,0,85,0,5,0,0,28,8,0,0,0,26,0,1,257,1,7,2,1,5,0,5,0
10203,Angeja,1935,629,37,18,0,194,0,30,0,0,42,8,0,0,0,70,1,1,199,3,8,6,4,4,2,2,0
90418,União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo,522,187,3,7,0,54,0,3,0,0,8,0,0,0,0,4,1,2,99,0,2,1,0,3,0,0,0
11807,Sosa,2728,713,46,19,0,130,0,23,0,0,40,8,0,0,0,27,1,2,395,4,2,5,1,5,1,3,1
420318,Rosto de Cão (São Roque),4419,644,31,20,0,296,0,30,0,0,42,8,0,0,0,36,1,0,141,1,3,12,0,9,12,1,1
130918,Paços de Ferreira,7868,2492,153,57,0,679,0,60,0,0,177,22,0,0,0,83,2,11,1110,25,12,41,5,26,7,10,12
40710,Caravelas,273,92,2,7,0,15,0,1,0,0,1,3,0,0,0,3,1,1,53,2,0,1,1,0,0,0,1
180314,Monteiras,565,141,10,2,0,21,0,3,0,0,10,2,0,0,0,0,0,0,88,1,0,2,1,1,0,0,0
141702,Santiago de Montalegre,266,125,7,10,0,40,0,3,0,0,5,0,0,0,0,1,0,0,51,2,5,1,0,0,0,0,0
181009,São Vicente de Lafões,699,261,10,7,0,62,0,6,0,0,20,1,0,0,0,11,0,2,128,6,1,1,3,2,0,1,0
40819,Tó,200,88,4,8,0,30,0,0,0,0,5,1,0,0,0,1,0,1,35,0,3,0,0,0,0,0,0
181504,Nagozelo do Douro,398,150,5,9,0,50,0,6,0,0,16,1,0,0,0,10,0,2,42,0,0,3,0,5,0,1,0
160102,Aguiã,852,179,11,5,0,62,0,3,0,0,15,3,0,0,0,6,0,1,59,1,2,2,0,4,1,1,3
30736,Vinhós,732,221,14,3,0,94,0,4,0,0,12,4,0,0,0,27,1,1,52,2,2,3,1,0,1,0,0
20205,Santa Cruz,647,220,4,6,0,109,0,6,0,0,5,7,0,0,0,43,0,0,31,1,4,0,0,4,0,0,0
130741,Vila Boa de Quires e Maureles,3371,1033,22,22,0,315,0,28,0,0,100,16,0,0,0,64,1,9,413,11,12,4,2,9,1,4,0
131011,Gandra,5688,1978,67,83,0,571,0,71,0,0,154,44,0,0,0,157,2,12,711,19,20,27,10,18,0,7,5
40607,Malhadas,409,97,5,0,0,41,0,2,0,0,1,1,0,0,0,2,0,2,39,0,1,0,0,3,0,0,0
110201,Arranhó,1985,700,17,8,0,231,0,15,0,0,61,10,0,0,0,69,0,2,254,3,5,6,1,11,2,2,3
60114,São Martinho da Cortiça,1349,430,19,20,0,99,0,9,0,0,19,7,0,0,0,14,1,1,218,2,3,6,3,5,1,2,1
11601,São João da Madeira,20343,7517,418,191,0,2522,0,367,0,0,627,110,0,0,0,675,17,39,2160,36,34,132,21,118,7,24,19
40252,União das freguesias de Izeda, Calvelhe e Paradinha Nova,1315,248,10,6,0,103,0,2,0,0,11,3,0,0,0,9,0,1,87,1,3,1,3,4,1,1,2
30244,Macieira de Rates,1584,726,25,18,0,75,0,13,0,0,51,1,0,0,0,5,2,8,493,3,5,8,3,7,2,5,2
420504,Lomba de São Pedro,302,93,3,3,0,47,0,3,0,0,2,0,0,0,0,0,0,0,27,1,1,2,2,1,0,0,1
90105,Dornelas,719,239,3,3,0,83,0,2,0,0,2,1,0,0,0,1,0,3,117,3,3,3,2,3,2,5,3
130917,Frazão Arreigada,5335,1750,73,51,0,481,0,35,0,0,123,26,0,0,0,52,0,11,816,18,10,22,4,18,3,5,2
110618,Lumiar,37703,16124,768,452,0,4062,0,847,0,0,1064,134,0,0,0,1711,5,71,5268,45,43,1064,44,344,23,70,109
420308,Fenais da Luz,1801,288,16,2,0,103,0,14,0,0,40,6,0,0,0,13,0,4,66,2,1,3,0,10,7,0,1
310203,Estreito Câmara de Lobos,9559,3582,59,257,0,467,0,88,0,0,505,53,0,0,0,127,19,44,1509,171,83,55,25,78,14,8,20
140119,Carvalhal,737,295,10,9,0,112,0,15,0,0,18,10,0,0,0,18,0,1,82,2,2,5,3,3,1,3,1
100606,Foz do Arelho,1299,419,23,14,0,107,0,22,0,0,45,7,0,0,0,24,0,3,149,0,3,9,5,8,0,0,0
160724,Friastelas,641,188,5,4,0,40,0,3,0,0,12,2,0,0,0,4,0,5,102,1,0,4,0,1,2,2,1
182129,União das freguesias de Mouraz e Vila Nova da Rainha,1420,470,37,12,0,109,0,9,0,0,32,10,0,0,0,28,1,3,200,4,11,3,1,4,1,3,2
40621,União das freguesias de Silva e Águas Vivas,601,183,4,5,0,50,0,3,0,0,7,0,0,0,0,5,1,2,95,3,0,2,2,1,2,1,0
31313,Dossãos,442,186,5,8,0,23,0,0,0,0,11,2,0,0,0,5,0,0,127,1,3,0,0,0,0,0,1
61211,Fajão-Vidual,312,121,8,6,0,24,0,3,0,0,9,0,0,0,0,6,0,0,62,0,0,0,1,1,0,1,0
160201,Âncora,1142,429,21,13,0,177,0,15,0,0,49,11,0,0,0,29,1,0,91,4,8,5,0,4,0,1,0
160701,Anais,1093,464,24,17,0,50,0,11,0,0,46,2,0,0,0,9,0,0,275,4,3,11,1,3,1,1,6
131405,Aves,7808,2861,160,64,0,1095,0,111,0,0,211,50,0,0,0,237,2,9,772,15,21,41,19,43,2,2,7
141101,Águas Belas,1067,432,20,24,0,169,0,10,0,0,16,13,0,0,0,22,1,8,133,2,4,4,0,2,2,1,1
460206,São Mateus,702,206,5,2,0,66,0,3,0,0,5,1,0,0,0,9,0,1,108,1,2,1,0,2,0,0,0
131501,Alfena,12835,4638,227,176,0,1606,0,251,0,0,405,90,0,0,0,383,9,27,1168,34,41,73,22,82,6,18,20
160109,Couto,850,193,12,4,0,52,0,3,0,0,15,2,0,0,0,7,0,1,92,2,1,0,0,1,0,1,0
121304,Foros de Arrão,877,321,7,4,0,103,0,14,0,0,18,9,0,0,0,138,0,2,14,4,1,0,0,5,0,2,0
40540,União das freguesias de Bornes e Burga,648,113,2,3,0,30,0,1,0,0,2,3,0,0,0,6,0,0,60,1,1,0,0,4,0,0,0
30879,União das freguesias de Briteiros Santo Estêvão e Donim,2186,644,37,4,0,208,0,14,0,0,63,5,0,0,0,38,2,2,243,6,5,4,1,7,1,2,2
110656,Arroios,29433,11206,335,264,0,3114,0,704,0,0,594,129,0,0,0,1520,14,59,3029,32,61,847,37,335,16,63,53
60116,Secarias,377,180,9,6,0,96,0,7,0,0,6,4,0,0,0,18,0,0,27,1,0,2,0,4,0,0,0
470105,Flamengos,1368,316,27,4,0,159,0,6,0,0,4,1,0,0,0,9,0,10,88,0,0,4,0,3,0,1,0
171112,União das freguesias de Louredo e Fornelos,811,298,13,7,0,132,0,4,0,0,13,2,0,0,0,7,0,2,112,2,1,0,1,2,0,0,0
41114,Vimioso,1322,328,8,9,0,144,0,6,0,0,17,4,0,0,0,14,0,0,116,0,3,4,1,1,0,1,0
40218,Gostei,499,116,4,1,0,39,0,8,0,0,3,1,0,0,0,5,0,0,47,2,2,1,0,1,0,0,2
40510,Cortiços,429,122,1,3,0,46,0,0,0,0,4,2,0,0,0,14,0,1,42,0,3,1,1,1,0,2,1
160123,Oliveira,366,111,4,4,0,26,0,1,0,0,6,2,0,0,0,1,0,0,56,0,4,1,1,1,1,3,0
130618,Castêlo da Maia,15387,5414,320,162,0,1634,0,306,0,0,471,88,0,0,0,362,8,26,1687,29,40,121,24,100,7,16,13
440101,Guadalupe,1180,250,11,1,0,88,0,3,0,0,7,1,0,0,0,2,0,1,124,1,2,1,2,1,4,1,0
181303,Cárquere,774,267,11,7,0,126,0,4,0,0,6,6,0,0,0,11,0,0,84,1,4,4,0,1,0,1,1
160752,Arca e Ponte de Lima,3468,1354,71,47,0,353,0,49,0,0,98,33,0,0,0,208,0,9,426,6,6,24,3,10,1,6,4
130339,União das freguesias de Vila Cova da Lixa e Borba de Godim,5644,1796,73,52,0,500,0,55,0,0,137,20,0,0,0,62,3,10,806,10,11,26,3,12,2,8,6
181917,Valença do Douro,363,103,1,2,0,52,0,6,0,0,4,0,0,0,0,8,0,0,24,1,0,1,2,2,0,0,0
170805,Loureiro,1177,337,8,5,0,156,0,4,0,0,21,3,0,0,0,16,0,2,99,2,5,3,4,4,0,0,5
30934,União das freguesias de Fonte Arcada e Oliveira,1772,484,15,7,0,172,0,5,0,0,24,1,0,0,0,8,2,3,233,1,2,4,2,3,0,2,0
160926,Perre,2746,1148,88,67,0,239,0,69,0,0,132,23,0,0,0,186,1,9,263,7,8,22,6,19,2,4,3
140605,Valada,724,314,10,4,0,135,0,7,0,0,22,9,0,0,0,76,1,1,35,2,0,7,2,1,2,0,0
181622,União das freguesias de São Martinho das Moitas e Covas do Rio,362,125,1,6,0,64,0,0,0,0,5,1,0,0,0,5,0,1,40,0,1,0,1,0,0,0,0
30878,União das freguesias de Atães e Rendufe,2291,681,19,14,0,238,0,21,0,0,76,22,0,0,0,44,1,18,182,7,7,10,6,10,1,4,1
40217,Gondesende,223,68,5,1,0,18,0,3,0,0,4,1,0,0,0,3,0,1,30,0,0,1,0,1,0,0,0
20808,União das freguesias de Ferreira do Alentejo e Canhestros,4374,1615,30,31,0,618,0,51,0,0,57,33,0,0,0,538,1,3,167,7,8,24,8,27,4,7,1
181403,Pinheiro de Ázere,897,306,17,9,0,126,0,7,0,0,21,3,0,0,0,12,0,0,102,0,2,2,0,1,1,2,1
171111,União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane,2827,881,40,18,0,415,0,12,0,0,41,13,0,0,0,72,0,5,232,10,3,9,2,4,0,2,3
180111,Santa Cruz,175,78,0,2,0,13,0,1,0,0,4,3,0,0,0,6,0,0,44,2,0,2,0,0,0,0,1
60203,Cadima,3026,811,39,15,0,199,0,22,0,0,55,12,0,0,0,33,0,8,385,4,10,10,4,14,0,1,0
181112,Trancozelos,299,91,3,5,0,44,0,0,0,0,6,3,0,0,0,2,0,2,18,2,0,2,0,3,0,1,0
120502,Santa Maria da Devesa,1463,533,26,12,0,210,0,19,0,0,40,7,0,0,0,57,1,4,121,1,5,15,4,6,0,4,1
70515,Canaviais,2621,958,41,35,0,286,0,58,0,0,66,20,0,0,0,274,0,3,133,3,3,15,1,10,3,5,2
181104,Germil,418,150,6,5,0,69,0,3,0,0,11,0,0,0,0,9,0,1,44,0,1,1,0,0,0,0,0
110611,Carnide,16452,7288,292,228,0,2128,0,351,0,0,434,119,0,0,0,1256,9,40,1771,34,15,376,34,124,12,38,27
10122,União das freguesias de Barrô e Aguada de Baixo,3147,889,100,36,0,242,0,23,0,0,38,4,0,0,0,27,1,6,364,3,16,8,5,7,5,3,1
21102,Relíquias,787,320,18,7,0,126,0,10,0,0,5,13,0,0,0,103,0,0,24,2,3,4,0,4,0,0,1
81408,Santa Luzia,1294,349,20,8,0,134,0,22,0,0,26,8,0,0,0,60,0,0,51,0,2,5,1,6,0,4,2
10505,Esgueira,11543,3788,225,91,0,1037,0,263,0,0,423,67,0,0,0,383,3,23,1010,11,15,115,13,69,6,27,7
10934,União das freguesias de Lobão, Gião, Louredo e Guisande,9725,2941,129,91,0,875,0,102,0,0,252,35,0,0,0,109,7,18,1146,20,33,48,12,39,7,7,11
120402,Nossa Senhora da Graça dos Degolados,527,213,1,3,0,117,0,2,0,0,14,6,0,0,0,56,0,1,8,0,0,1,2,2,0,0,0
430108,Feteira,1120,319,10,2,0,144,0,10,0,0,11,3,0,0,0,11,0,0,109,4,2,6,2,2,1,0,2
141804,Carregueiros,1064,398,35,21,0,89,0,13,0,0,31,12,0,0,0,64,0,7,101,2,9,5,1,5,0,3,0
30933,União das freguesias de Esperança e Brunhais,941,281,7,2,0,104,0,2,0,0,21,4,0,0,0,4,0,2,124,1,2,3,3,1,0,0,1
130608,Milheirós,3996,1732,88,58,0,613,0,95,0,0,140,23,0,0,0,145,3,7,444,8,10,35,11,32,4,6,10
110601,Ajuda,14222,5644,147,146,0,2184,0,264,0,0,273,85,0,0,0,1150,5,27,971,23,19,169,17,118,7,21,18
141402,Arrouquelas,494,223,7,4,0,91,0,9,0,0,7,3,0,0,0,31,0,0,50,1,0,13,0,3,0,3,1
40308,Linhares,534,158,6,11,0,39,0,5,0,0,8,4,0,0,0,9,0,0,66,1,5,1,1,2,0,0,0
40608,Miranda do Douro,1927,599,26,14,0,248,0,10,0,0,42,2,0,0,0,17,1,0,215,2,8,9,1,2,0,0,2
180415,Tarouquela,1050,262,7,3,0,114,0,2,0,0,31,2,0,0,0,4,1,0,85,0,3,6,2,1,1,0,0
101506,Louriçal,4714,1190,89,36,0,235,0,50,0,0,80,19,0,0,0,58,3,3,536,7,12,22,9,18,2,4,7
40126,União das freguesias de Pombal e Vales,195,121,7,2,0,55,0,2,0,0,3,1,0,0,0,2,0,0,46,1,0,0,1,0,0,1,0
171233,Lebução, Fiães e Nozelos,1027,257,9,3,0,70,0,7,0,0,5,1,0,0,0,1,1,0,148,1,3,3,0,2,1,0,2
40203,Babe,362,87,2,1,0,27,0,2,0,0,4,0,0,0,0,2,0,3,39,1,3,2,0,1,0,0,0
41021,União das freguesias de Candoso e Carvalho de Egas,363,128,6,4,0,44,0,8,0,0,16,2,0,0,0,5,0,0,38,2,1,1,0,0,0,0,1
10126,União das freguesias de Trofa, Segadães e Lamas do Vouga,4113,1410,101,27,0,429,0,51,0,0,127,21,0,0,0,125,2,11,450,3,7,23,7,14,2,7,3
160428,Tangil,916,248,14,3,0,69,0,6,0,0,9,1,0,0,0,8,0,0,128,3,4,1,0,1,0,1,0
60604,Góis,1897,714,32,26,0,341,0,36,0,0,66,9,0,0,0,32,1,3,146,5,1,9,3,3,0,1,0
150802,Palmela,14440,5086,215,162,0,1407,0,327,0,0,388,109,0,0,0,1131,3,32,918,25,25,139,21,133,8,29,14
30371,União das freguesias de Ferreiros e Gondizalves,7938,2851,148,75,0,931,0,128,0,0,218,61,0,0,0,344,5,8,776,14,18,58,16,25,3,17,6
182401,Alcofra,986,284,15,9,0,84,0,3,0,0,10,1,0,0,0,9,1,0,144,2,1,2,1,0,0,1,1
61704,São Miguel de Poiares,1208,337,15,6,0,137,0,8,0,0,27,7,0,0,0,22,0,1,102,1,2,4,1,3,0,1,0
130112,Fregim,2292,637,11,14,0,264,0,10,0,0,106,7,0,0,0,14,1,1,182,2,3,5,1,8,3,3,2
141904,Chancelaria,1564,620,40,31,0,183,0,32,0,0,39,7,0,0,0,31,2,2,211,3,8,16,4,7,0,2,2
160629,União das freguesias de Touvedo (São Lourenço e Salvador),520,200,9,1,0,63,0,4,0,0,4,1,0,0,0,2,0,2,105,1,2,4,0,2,0,0,0
160922,Mujães,1533,516,42,13,0,143,0,15,0,0,51,12,0,0,0,27,0,2,186,2,5,6,1,7,1,0,3
30719,Passos,1045,286,20,13,0,102,0,8,0,0,14,4,0,0,0,13,2,3,87,3,3,3,1,4,2,2,2
121211,União das freguesias de Arez e Amieira do Tejo,462,212,8,5,0,109,0,2,0,0,7,7,0,0,0,33,0,1,31,1,2,2,0,3,0,0,1
50432,Três Povos,1124,328,28,16,0,158,0,3,0,0,12,3,0,0,0,7,0,5,76,4,2,5,2,5,1,0,1
142003,Tancos,227,101,2,1,0,52,0,15,0,0,5,3,0,0,0,10,0,1,8,0,0,1,0,2,0,1,0
180616,São João da Fresta,244,90,1,3,0,41,0,2,0,0,10,0,0,0,0,1,0,0,25,1,2,0,0,1,0,2,1
50105,Maçainhas,353,150,7,1,0,71,0,3,0,0,8,4,0,0,0,17,0,1,31,0,4,0,1,1,1,0,0
171212,Friões,909,268,6,11,0,22,0,3,0,0,10,0,0,0,0,2,1,1,202,1,5,1,1,0,1,1,0
460106,São João,431,133,9,3,0,51,0,1,0,0,8,0,0,0,0,6,1,0,50,0,1,1,1,1,0,0,0
100208,Alvaiázere,1795,683,39,26,0,121,0,18,0,0,54,6,0,0,0,19,0,3,357,4,7,8,4,7,3,4,3
181906,Granja do Tedo,193,84,6,2,0,12,0,0,0,0,6,0,0,0,0,0,0,0,56,0,1,0,0,1,0,0,0
131634,União das freguesias de Retorta e Tougues,1776,699,31,6,0,262,0,27,0,0,61,9,0,0,0,47,1,2,206,4,9,17,5,4,2,4,2
70206,Vimieiro,1309,460,10,10,0,168,0,18,0,0,12,11,0,0,0,141,1,1,76,2,2,3,0,3,1,0,1
60411,União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova,6513,2071,122,53,0,679,0,239,0,0,203,28,0,0,0,226,2,7,413,3,8,36,8,28,3,10,3
10805,Pardilhó,3893,931,52,30,0,216,0,29,0,0,75,21,0,0,0,119,0,5,336,9,6,9,4,12,1,6,1
160944,União das freguesias de Mazarefes e Vila Fria,2773,953,67,27,0,320,0,41,0,0,82,27,0,0,0,101,1,5,223,6,8,27,3,5,2,5,3
20302,Vila Nova da Baronia,1005,370,10,14,0,154,0,11,0,0,6,11,0,0,0,100,0,2,50,0,1,6,1,3,0,1,0
51104,Vila Velha de Ródão,1562,645,11,21,0,351,0,23,0,0,15,10,0,0,0,58,3,0,142,2,0,4,3,1,0,1,0
31010,Moimenta,734,299,14,10,0,97,0,4,0,0,14,0,0,0,0,17,0,0,131,4,1,1,2,1,1,2,0
182203,Pendilhe,580,205,6,4,0,63,0,1,0,0,16,3,0,0,0,11,0,1,87,2,3,1,0,3,0,1,3
